log_id,customer_id,usedate
L00000049162759,PL550805,2019-01-04
L00000049162760,PL551489,2019-01-04
L00000049162761,PL562542,2019-01-04
L00000049162762,PL563502,2019-01-04
L00000049162763,PL571624,2019-01-04
L00000049162764,PL573375,2019-01-04
L00000049162765,PL586396,2019-01-04
L00000049162766,PL628468,2019-01-04
L00000049162767,PL636860,2019-01-04
L00000049162768,PL666557,2019-01-04
L00000049162769,PL677323,2019-01-04
L00000049162770,PL679438,2019-01-04
L00000049162771,PL704411,2019-01-04
L00000049162772,PL710888,2019-01-04
L00000049162773,PL729017,2019-01-04
L00000049162774,PL737511,2019-01-04
L00000049162775,PL739117,2019-01-04
L00000049162776,PL746909,2019-01-04
L00000049162777,PL758737,2019-01-04
L00000049162778,PL786455,2019-01-04
L00000049162779,PL813822,2019-01-04
L00000049162780,PL819882,2019-01-04
L00000049162781,PL827485,2019-01-04
L00000049162782,PL839656,2019-01-04
L00000049162783,PL842727,2019-01-04
L00000049162784,PL877142,2019-01-04
L00000049162785,PL884599,2019-01-04
L00000049162786,PL907705,2019-01-04
L00000049162787,PL907890,2019-01-04
L00000049162788,PL913199,2019-01-04
L00000049162789,PL930272,2019-01-04
L00000049162790,PL959416,2019-01-04
L00000049162791,PL960961,2019-01-04
L00000049162792,PL975652,2019-01-04
L00000049162793,PL983707,2019-01-04
L00000049162794,TS006871,2019-01-04
L00000049162795,TS035920,2019-01-04
L00000049162796,TS037478,2019-01-04
L00000049162797,TS056568,2019-01-04
L00000049162798,TS063530,2019-01-04
L00000049162799,TS068663,2019-01-04
L00000049162800,TS070681,2019-01-04
L00000049162801,TS076452,2019-01-04
L00000049162802,TS093380,2019-01-04
L00000049162803,TS094676,2019-01-04
L00000049162804,TS161670,2019-01-04
L00000049162805,TS179365,2019-01-04
L00000049162806,TS187985,2019-01-04
L00000049162807,TS205006,2019-01-04
L00000049162808,TS246098,2019-01-04
L00000049162809,TS316311,2019-01-04
L00000049162810,TS332485,2019-01-04
L00000049162811,TS333942,2019-01-04
L00000049162812,TS342811,2019-01-04
L00000049162813,TS381496,2019-01-04
L00000049162814,TS382258,2019-01-04
L00000049162815,TS392587,2019-01-04
L00000049162816,TS407799,2019-01-04
L00000049162817,TS413667,2019-01-04
L00000049162818,TS439348,2019-01-04
L00000049162819,TS457036,2019-01-04
L00000049162820,TS459568,2019-01-04
L00000049162821,TS466629,2019-01-04
L00000049162822,TS470645,2019-01-04
L00000049162823,TS526878,2019-01-04
L00000049162824,TS532933,2019-01-04
L00000049162825,TS535917,2019-01-04
L00000049162826,TS572467,2019-01-04
L00000049162827,TS574471,2019-01-04
L00000049162828,TS581064,2019-01-04
L00000049162829,TS601124,2019-01-04
L00000049162830,TS602767,2019-01-04
L00000049162831,TS602789,2019-01-04
L00000049162832,TS712143,2019-01-04
L00000049162833,TS724973,2019-01-04
L00000049162834,TS743507,2019-01-04
L00000049162835,TS752925,2019-01-04
L00000049162836,TS763203,2019-01-04
L00000049162837,TS783835,2019-01-04
L00000049162838,TS791664,2019-01-04
L00000049162839,TS795349,2019-01-04
L00000049162840,TS806267,2019-01-04
L00000049162841,TS821125,2019-01-04
L00000049162842,TS830686,2019-01-04
L00000049162843,TS832330,2019-01-04
L00000049162844,TS832950,2019-01-04
L00000049162845,TS838496,2019-01-04
L00000049162846,TS870228,2019-01-04
L00000049162847,TS904692,2019-01-04
L00000049162848,TS935488,2019-01-04
L00000049162849,TS935837,2019-01-04
L00000049162850,TS945284,2019-01-04
L00000049162851,TS949361,2019-01-04
L00000049162852,TS952924,2019-01-04
L00000049162853,TS972175,2019-01-04
L00000049162854,TS982817,2019-01-04
L00000049162855,TS989364,2019-01-04
L00000049162856,TS995238,2019-01-04
L00000049162857,AS002855,2019-01-05
L00000049162858,AS015233,2019-01-05
L00000049162859,AS040860,2019-01-05
L00000049162860,AS055659,2019-01-05
L00000049162861,AS058623,2019-01-05
L00000049162862,AS070625,2019-01-05
L00000049162863,AS077151,2019-01-05
L00000049162864,AS093634,2019-01-05
L00000049162865,AS099118,2019-01-05
L00000049162866,AS107662,2019-01-05
L00000049162867,AS115629,2019-01-05
L00000049162868,AS145720,2019-01-05
L00000049162869,AS170643,2019-01-05
L00000049162870,AS171994,2019-01-05
L00000049162871,AS182308,2019-01-05
L00000049162872,AS190883,2019-01-05
L00000049162873,AS197200,2019-01-05
L00000049162874,AS235724,2019-01-05
L00000049162875,AS248948,2019-01-05
L00000049162876,AS275753,2019-01-05
L00000049162877,AS311628,2019-01-05
L00000049162878,AS319907,2019-01-05
L00000049162879,AS339451,2019-01-05
L00000049162880,AS394423,2019-01-05
L00000049162881,AS453084,2019-01-05
L00000049162882,AS454149,2019-01-05
L00000049162883,AS458614,2019-01-05
L00000049162884,AS470817,2019-01-05
L00000049162885,AS494168,2019-01-05
L00000049162886,AS499893,2019-01-05
L00000049162887,AS506797,2019-01-05
L00000049162888,AS517285,2019-01-05
L00000049162889,AS535481,2019-01-05
L00000049162890,AS589687,2019-01-05
L00000049162891,AS610675,2019-01-05
L00000049162892,AS621552,2019-01-05
L00000049162893,AS625883,2019-01-05
L00000049162894,AS648913,2019-01-05
L00000049162895,AS654955,2019-01-05
L00000049162896,AS670699,2019-01-05
L00000049162897,AS677499,2019-01-05
L00000049162898,AS683150,2019-01-05
L00000049162899,AS706877,2019-01-05
L00000049162900,AS721170,2019-01-05
L00000049162901,AS727718,2019-01-05
L00000049162902,AS728164,2019-01-05
L00000049162903,AS781999,2019-01-05
L00000049162904,AS786819,2019-01-05
L00000049162905,AS790905,2019-01-05
L00000049162906,AS795406,2019-01-05
L00000049162907,AS818410,2019-01-05
L00000049162908,AS841064,2019-01-05
L00000049162909,AS905403,2019-01-05
L00000049162910,AS906102,2019-01-05
L00000049162911,AS912483,2019-01-05
L00000049162912,AS924898,2019-01-05
L00000049162913,AS933440,2019-01-05
L00000049162914,AS946582,2019-01-05
L00000049162915,AS981537,2019-01-05
L00000049162916,AS987950,2019-01-05
L00000049162917,AS993100,2019-01-05
L00000049162918,AS995937,2019-01-05
L00000049162919,GD004422,2019-01-05
L00000049162920,GD032887,2019-01-05
L00000049162921,GD064521,2019-01-05
L00000049162922,GD067591,2019-01-05
L00000049162923,GD082270,2019-01-05
L00000049162924,GD083655,2019-01-05
L00000049162925,GD114852,2019-01-05
L00000049162926,GD139130,2019-01-05
L00000049162927,GD139734,2019-01-05
L00000049162928,GD161261,2019-01-05
L00000049162929,GD163149,2019-01-05
L00000049162930,GD173197,2019-01-05
L00000049162931,GD182990,2019-01-05
L00000049162932,GD183457,2019-01-05
L00000049162933,GD194770,2019-01-05
L00000049162934,GD210507,2019-01-05
L00000049162935,GD230222,2019-01-05
L00000049162936,GD292781,2019-01-05
L00000049162937,GD295789,2019-01-05
L00000049162938,GD316957,2019-01-05
L00000049162939,GD360440,2019-01-05
L00000049162940,GD366297,2019-01-05
L00000049162941,GD394435,2019-01-05
L00000049162942,GD398654,2019-01-05
L00000049162943,GD401034,2019-01-05
L00000049162944,GD408230,2019-01-05
L00000049162945,GD428351,2019-01-05
L00000049162946,GD459648,2019-01-05
L00000049162947,GD484864,2019-01-05
L00000049162948,GD488064,2019-01-05
L00000049162949,GD531554,2019-01-05
L00000049162950,GD559311,2019-01-05
L00000049162951,GD589615,2019-01-05
L00000049162952,GD598089,2019-01-05
L00000049162953,GD628310,2019-01-05
L00000049162954,GD629291,2019-01-05
L00000049162955,GD648698,2019-01-05
L00000049162956,GD649455,2019-01-05
L00000049162957,GD699826,2019-01-05
L00000049162958,GD703449,2019-01-05
L00000049162959,GD710390,2019-01-05
L00000049162960,GD721751,2019-01-05
L00000049162961,GD756032,2019-01-05
L00000049162962,GD761771,2019-01-05
L00000049162963,GD762671,2019-01-05
L00000049162964,GD763218,2019-01-05
L00000049162965,GD763297,2019-01-05
L00000049162966,GD766190,2019-01-05
L00000049162967,GD784657,2019-01-05
L00000049162968,GD790125,2019-01-05
L00000049162969,GD800584,2019-01-05
L00000049162970,GD804357,2019-01-05
L00000049162971,GD807513,2019-01-05
L00000049162972,GD809947,2019-01-05
L00000049162973,GD812059,2019-01-05
L00000049162974,GD837157,2019-01-05
L00000049162975,GD843695,2019-01-05
L00000049162976,GD862639,2019-01-05
L00000049162977,GD862688,2019-01-05
L00000049162978,GD876521,2019-01-05
L00000049162979,GD912745,2019-01-05
L00000049162980,GD930782,2019-01-05
L00000049162981,GD960674,2019-01-05
L00000049162982,GD979485,2019-01-05
L00000049162983,HD053694,2019-01-05
L00000049162984,HD069769,2019-01-05
L00000049162985,HD120698,2019-01-05
L00000049162986,HD134597,2019-01-05
L00000049162987,HD140190,2019-01-05
L00000049162988,HD155154,2019-01-05
L00000049162989,HD165212,2019-01-05
L00000049162990,HD166317,2019-01-05
L00000049162991,HD184011,2019-01-05
L00000049162992,HD210141,2019-01-05
L00000049162993,HD242691,2019-01-05
L00000049162994,HD246006,2019-01-05
L00000049162995,HD251544,2019-01-05
L00000049162996,HD280205,2019-01-05
L00000049162997,HD307544,2019-01-05
L00000049162998,HD333962,2019-01-05
L00000049162999,HD351414,2019-01-05
L00000049163000,HD402002,2019-01-05
L00000049163001,HD412432,2019-01-05
L00000049163002,HD437733,2019-01-05
L00000049163003,HD453100,2019-01-05
L00000049163004,HD471878,2019-01-05
L00000049163005,HD475088,2019-01-05
L00000049163006,HD476406,2019-01-05
L00000049163007,HD487976,2019-01-05
L00000049163008,HD493357,2019-01-05
L00000049163009,HD509520,2019-01-05
L00000049163010,HD513936,2019-01-05
L00000049163011,HD581148,2019-01-05
L00000049163012,HD611284,2019-01-05
L00000049163013,HD615996,2019-01-05
L00000049163014,HD618344,2019-01-05
L00000049163015,HD625038,2019-01-05
L00000049163016,HD640143,2019-01-05
L00000049163017,HD693175,2019-01-05
L00000049163018,HD707231,2019-01-05
L00000049163019,HD727632,2019-01-05
L00000049163020,HD734129,2019-01-05
L00000049163021,HD736119,2019-01-05
L00000049163022,HD765554,2019-01-05
L00000049163023,HD798338,2019-01-05
L00000049163024,HD801821,2019-01-05
L00000049163025,HD814444,2019-01-05
L00000049163026,HD837482,2019-01-05
L00000049163027,HD842881,2019-01-05
L00000049163028,HD852520,2019-01-05
L00000049163029,HD861345,2019-01-05
L00000049163030,HD867363,2019-01-05
L00000049163031,HD896542,2019-01-05
L00000049163032,HD908685,2019-01-05
L00000049163033,HD959899,2019-01-05
L00000049163034,HD960445,2019-01-05
L00000049163035,HD966829,2019-01-05
L00000049163036,HD981245,2019-01-05
L00000049163037,HI003514,2019-01-05
L00000049163038,HI022788,2019-01-05
L00000049163039,HI027437,2019-01-05
L00000049163040,HI057067,2019-01-05
L00000049163041,HI058807,2019-01-05
L00000049163042,HI060699,2019-01-05
L00000049163043,HI088451,2019-01-05
L00000049163044,HI098767,2019-01-05
L00000049163045,HI103175,2019-01-05
L00000049163046,HI109765,2019-01-05
L00000049163047,HI158085,2019-01-05
L00000049163048,HI174362,2019-01-05
L00000049163049,HI183239,2019-01-05
L00000049163050,HI201295,2019-01-05
L00000049163051,HI207932,2019-01-05
L00000049163052,HI209367,2019-01-05
L00000049163053,HI229277,2019-01-05
L00000049163054,HI233749,2019-01-05
L00000049163055,HI244067,2019-01-05
L00000049163056,HI272887,2019-01-05
L00000049163057,HI292442,2019-01-05
L00000049163058,HI302801,2019-01-05
L00000049163059,HI305198,2019-01-05
L00000049163060,HI311281,2019-01-05
L00000049163061,HI322689,2019-01-05
L00000049163062,HI368031,2019-01-05
L00000049163063,HI402432,2019-01-05
L00000049163064,HI405166,2019-01-05
L00000049163065,HI405733,2019-01-05
L00000049163066,HI442697,2019-01-05
L00000049163067,HI461906,2019-01-05
L00000049163068,HI468152,2019-01-05
L00000049163069,HI468227,2019-01-05
L00000049163070,HI475753,2019-01-05
L00000049163071,HI477055,2019-01-05
L00000049163072,HI500662,2019-01-05
L00000049163073,HI513968,2019-01-05
L00000049163074,HI531972,2019-01-05
L00000049163075,HI555356,2019-01-05
L00000049163076,HI557133,2019-01-05
L00000049163077,HI562740,2019-01-05
L00000049163078,HI574446,2019-01-05
L00000049163079,HI582217,2019-01-05
L00000049163080,HI587459,2019-01-05
L00000049163081,HI615379,2019-01-05
L00000049163082,HI620428,2019-01-05
L00000049163083,HI628557,2019-01-05
L00000049163084,HI630247,2019-01-05
L00000049163085,HI635742,2019-01-05
L00000049163086,HI639424,2019-01-05
L00000049163087,HI639915,2019-01-05
L00000049163088,HI664739,2019-01-05
L00000049163089,HI673538,2019-01-05
L00000049163090,HI683278,2019-01-05
L00000049163091,HI732386,2019-01-05
L00000049163092,HI754520,2019-01-05
L00000049163093,HI795669,2019-01-05
L00000049163094,HI813166,2019-01-05
L00000049163095,HI859298,2019-01-05
L00000049163096,HI878806,2019-01-05
L00000049163097,HI893036,2019-01-05
L00000049163098,HI900494,2019-01-05
L00000049163099,HI903096,2019-01-05
L00000049163100,HI909325,2019-01-05
L00000049163101,HI921882,2019-01-05
L00000049163102,HI948138,2019-01-05
L00000049163103,HI957106,2019-01-05
L00000049163104,HI958991,2019-01-05
L00000049163105,HI990013,2019-01-05
L00000049163106,IK013644,2019-01-05
L00000049163107,IK015821,2019-01-05
L00000049163108,IK018825,2019-01-05
L00000049163109,IK023975,2019-01-05
L00000049163110,IK037674,2019-01-05
L00000049163111,IK040751,2019-01-05
L00000049163112,IK046372,2019-01-05
L00000049163113,IK051201,2019-01-05
L00000049163114,IK061665,2019-01-05
L00000049163115,IK088821,2019-01-05
L00000049163116,IK096992,2019-01-05
L00000049163117,IK102382,2019-01-05
L00000049163118,IK120435,2019-01-05
L00000049163119,IK211207,2019-01-05
L00000049163120,IK216492,2019-01-05
L00000049163121,IK218930,2019-01-05
L00000049163122,IK219174,2019-01-05
L00000049163123,IK234815,2019-01-05
L00000049163124,IK248737,2019-01-05
L00000049163125,IK287071,2019-01-05
L00000049163126,IK297680,2019-01-05
L00000049163127,IK326206,2019-01-05
L00000049163128,IK342588,2019-01-05
L00000049163129,IK351092,2019-01-05
L00000049163130,IK352765,2019-01-05
L00000049163131,IK354474,2019-01-05
L00000049163132,IK364005,2019-01-05
L00000049163133,IK398825,2019-01-05
L00000049163134,IK452483,2019-01-05
L00000049163135,IK510899,2019-01-05
L00000049163136,IK516783,2019-01-05
L00000049163137,IK552505,2019-01-05
L00000049163138,IK559274,2019-01-05
L00000049163139,IK577493,2019-01-05
L00000049163140,IK578389,2019-01-05
L00000049163141,IK582567,2019-01-05
L00000049163142,IK603991,2019-01-05
L00000049163143,IK612587,2019-01-05
L00000049163144,IK615890,2019-01-05
L00000049163145,IK653458,2019-01-05
L00000049163146,IK661109,2019-01-05
L00000049163147,IK671472,2019-01-05
L00000049163148,IK693082,2019-01-05
L00000049163149,IK697663,2019-01-05
L00000049163150,IK699513,2019-01-05
L00000049163151,IK704656,2019-01-05
L00000049163152,IK733404,2019-01-05
L00000049163153,IK743815,2019-01-05
L00000049163154,IK787243,2019-01-05
L00000049163155,IK797502,2019-01-05
L00000049163156,IK799332,2019-01-05
L00000049163157,IK823588,2019-01-05
L00000049163158,IK842365,2019-01-05
L00000049163159,IK850378,2019-01-05
L00000049163160,IK853515,2019-01-05
L00000049163161,IK853780,2019-01-05
L00000049163162,IK876176,2019-01-05
L00000049163163,IK907713,2019-01-05
L00000049163164,IK979398,2019-01-05
L00000049163165,OA047996,2019-01-05
L00000049163166,OA052506,2019-01-05
L00000049163167,OA058104,2019-01-05
L00000049163168,OA067269,2019-01-05
L00000049163169,OA076062,2019-01-05
L00000049163170,OA086620,2019-01-05
L00000049163171,OA131146,2019-01-05
L00000049163172,OA138193,2019-01-05
L00000049163173,OA154669,2019-01-05
L00000049163174,OA187758,2019-01-05
L00000049163175,OA207255,2019-01-05
L00000049163176,OA212271,2019-01-05
L00000049163177,OA241695,2019-01-05
L00000049163178,OA245705,2019-01-05
L00000049163179,OA263631,2019-01-05
L00000049163180,OA270440,2019-01-05
L00000049163181,OA295880,2019-01-05
L00000049163182,OA327486,2019-01-05
L00000049163183,OA332826,2019-01-05
L00000049163184,OA352833,2019-01-05
L00000049163185,OA362502,2019-01-05
L00000049163186,OA369571,2019-01-05
L00000049163187,OA375487,2019-01-05
L00000049163188,OA396508,2019-01-05
L00000049163189,OA408529,2019-01-05
L00000049163190,OA419926,2019-01-05
L00000049163191,OA427079,2019-01-05
L00000049163192,OA433460,2019-01-05
L00000049163193,OA449475,2019-01-05
L00000049163194,OA463946,2019-01-05
L00000049163195,OA467198,2019-01-05
L00000049163196,OA468240,2019-01-05
L00000049163197,OA470195,2019-01-05
L00000049163198,OA500718,2019-01-05
L00000049163199,OA510985,2019-01-05
L00000049163200,OA524517,2019-01-05
L00000049163201,OA549397,2019-01-05
L00000049163202,OA551532,2019-01-05
L00000049163203,OA628170,2019-01-05
L00000049163204,OA641335,2019-01-05
L00000049163205,OA675891,2019-01-05
L00000049163206,OA698422,2019-01-05
L00000049163207,OA721349,2019-01-05
L00000049163208,OA751110,2019-01-05
L00000049163209,OA788734,2019-01-05
L00000049163210,OA794712,2019-01-05
L00000049163211,OA796761,2019-01-05
L00000049163212,OA814667,2019-01-05
L00000049163213,OA816679,2019-01-05
L00000049163214,OA836088,2019-01-05
L00000049163215,OA866679,2019-01-05
L00000049163216,OA874597,2019-01-05
L00000049163217,OA885929,2019-01-05
L00000049163218,OA886918,2019-01-05
L00000049163219,OA911569,2019-01-05
L00000049163220,OA917517,2019-01-05
L00000049163221,OA935848,2019-01-05
L00000049163222,OA953933,2019-01-05
L00000049163223,OA986961,2019-01-05
L00000049163224,PL008262,2019-01-05
L00000049163225,PL018417,2019-01-05
L00000049163226,PL046877,2019-01-05
L00000049163227,PL053548,2019-01-05
L00000049163228,PL085479,2019-01-05
L00000049163229,PL127975,2019-01-05
L00000049163230,PL130829,2019-01-05
L00000049163231,PL142274,2019-01-05
L00000049163232,PL148706,2019-01-05
L00000049163233,PL166709,2019-01-05
L00000049163234,PL188221,2019-01-05
L00000049163235,PL201071,2019-01-05
L00000049163236,PL231193,2019-01-05
L00000049163237,PL237753,2019-01-05
L00000049163238,PL240187,2019-01-05
L00000049163239,PL242307,2019-01-05
L00000049163240,PL248851,2019-01-05
L00000049163241,PL283747,2019-01-05
L00000049163242,PL302409,2019-01-05
L00000049163243,PL302535,2019-01-05
L00000049163244,PL371500,2019-01-05
L00000049163245,PL381578,2019-01-05
L00000049163246,PL400581,2019-01-05
L00000049163247,PL417753,2019-01-05
L00000049163248,PL458124,2019-01-05
L00000049163249,PL470792,2019-01-05
L00000049163250,PL487696,2019-01-05
L00000049163251,PL505013,2019-01-05
L00000049163252,PL512409,2019-01-05
L00000049163253,PL534171,2019-01-05
L00000049163254,PL570199,2019-01-05
L00000049163255,PL613503,2019-01-05
L00000049163256,PL617565,2019-01-05
L00000049163257,PL649133,2019-01-05
L00000049163258,PL697202,2019-01-05
L00000049163259,PL731429,2019-01-05
L00000049163260,PL746115,2019-01-05
L00000049163261,PL754630,2019-01-05
L00000049163262,PL764577,2019-01-05
L00000049163263,PL806914,2019-01-05
L00000049163264,PL833813,2019-01-05
L00000049163265,PL834061,2019-01-05
L00000049163266,PL842727,2019-01-05
L00000049163267,PL856333,2019-01-05
L00000049163268,PL857529,2019-01-05
L00000049163269,PL876202,2019-01-05
L00000049163270,PL877142,2019-01-05
L00000049163271,PL884593,2019-01-05
L00000049163272,PL894994,2019-01-05
